-3.4718e-05,-3.47988e-05,-3.48293e-05,-3.46938e-05,-3.45559e-05,-3.4492e-05,-3.44912e-05,-3.44929e-05,-3.43277e-05,-3.43312e-05,-3.42886e-05,-3.43369e-05,-3.42253e-05,-3.41166e-05,-3.41134e-05,-3.4136e-05,-3.41063e-05,-3.39322e-05,-3.39542e-05,-3.38489e-05,-3.3817e-05,-3.3745e-05,-3.37865e-05,-3.37343e-05,-3.375e-05,-3.37257e-05,-3.36943e-05,-3.35711e-05,-3.35354e-05,-3.34989e-05,-3.34221e-05,-3.34675e-05,-3.33659e-05,-3.34139e-05,-3.32958e-05,-3.31864e-05,-3.31936e-05,-3.30584e-05,-3.30507e-05,-3.31826e-05,-3.30636e-05,-3.29283e-05,-3.29751e-05,-3.2964e-05,-3.28598e-05,-3.28867e-05,-3.27668e-05,-3.2768e-05,-3.27494e-05,-3.26438e-05
-3.49229e-05,-3.47868e-05,-3.48353e-05,-3.47763e-05,-3.46333e-05,-3.46613e-05,-3.46625e-05,-3.45714e-05,-3.43951e-05,-3.44524e-05,-3.43876e-05,-3.43089e-05,-3.43123e-05,-3.42473e-05,-3.41879e-05,-3.42105e-05,-3.41728e-05,-3.4021e-05,-3.41391e-05,-3.3944e-05,-3.39625e-05,-3.39451e-05,-3.38512e-05,-3.38767e-05,-3.3841e-05,-3.36381e-05,-3.37066e-05,-3.36498e-05,-3.36433e-05,-3.35874e-05,-3.34424e-05,-3.34787e-05,-3.35215e-05,-3.33577e-05,-3.34778e-05,-3.32564e-05,-3.32826e-05,-3.32573e-05,-3.31301e-05,-3.32037e-05,-3.31233e-05,-3.3105e-05,-3.30065e-05,-3.30613e-05,-3.2978e-05,-3.29826e-05,-3.28964e-05,-3.29752e-05,-3.28416e-05,-3.27406e-05
-3.47134e-05,-3.46601e-05,-3.45707e-05,-3.45188e-05,-3.44863e-05,-3.43921e-05,-3.4445e-05,-3.4334e-05,-3.41984e-05,-3.41893e-05,-3.42221e-05,-3.41316e-05,-3.40429e-05,-3.40281e-05,-3.40241e-05,-3.40874e-05,-3.40603e-05,-3.39616e-05,-3.38666e-05,-3.38529e-05,-3.37439e-05,-3.37328e-05,-3.36058e-05,-3.37086e-05,-3.37383e-05,-3.34626e-05,-3.34757e-05,-3.35517e-05,-3.34746e-05,-3.328e-05,-3.33648e-05,-3.32415e-05,-3.33936e-05,-3.32369e-05,-3.31967e-05,-3.31476e-05,-3.29635e-05,-3.30384e-05,-3.29628e-05,-3.30485e-05,-3.30442e-05,-3.28333e-05,-3.2795e-05,-3.29158e-05,-3.27711e-05,-3.28282e-05,-3.26863e-05,-3.27511e-05,-3.25947e-05,-3.26295e-05
-3.45108e-05,-3.44486e-05,-3.44414e-05,-3.43613e-05,-3.43359e-05,-3.42783e-05,-3.41767e-05,-3.42121e-05,-3.40988e-05,-3.40426e-05,-3.40032e-05,-3.39604e-05,-3.38871e-05,-3.39696e-05,-3.38072e-05,-3.37781e-05,-3.37761e-05,-3.37345e-05,-3.3656e-05,-3.3598e-05,-3.36654e-05,-3.35182e-05,-3.3408e-05,-3.34977e-05,-3.33712e-05,-3.34403e-05,-3.33062e-05,-3.32945e-05,-3.32454e-05,-3.32124e-05,-3.32418e-05,-3.30571e-05,-3.30928e-05,-3.30851e-05,-3.30252e-05,-3.29584e-05,-3.28459e-05,-3.2842e-05,-3.28743e-05,-3.28427e-05,-3.28204e-05,-3.26107e-05,-3.25647e-05,-3.27131e-05,-3.25188e-05,-3.25025e-05,-3.24823e-05,-3.25157e-05,-3.25157e-05,-3.24443e-05
-3.42262e-05,-3.42899e-05,-3.42791e-05,-3.42831e-05,-3.41355e-05,-3.40459e-05,-3.39923e-05,-3.40397e-05,-3.38742e-05,-3.37638e-05,-3.37332e-05,-3.38086e-05,-3.3828e-05,-3.3717e-05,-3.36731e-05,-3.355e-05,-3.3566e-05,-3.34256e-05,-3.34234e-05,-3.3479e-05,-3.34702e-05,-3.32276e-05,-3.32562e-05,-3.32009e-05,-3.32619e-05,-3.32191e-05,-3.31932e-05,-3.31207e-05,-3.30511e-05,-3.29395e-05,-3.28993e-05,-3.29176e-05,-3.28702e-05,-3.2861e-05,-3.28054e-05,-3.27852e-05,-3.27355e-05,-3.25766e-05,-3.27037e-05,-3.26851e-05,-3.25504e-05,-3.24474e-05,-3.24197e-05,-3.245e-05,-3.23533e-05,-3.22851e-05,-3.23164e-05,-3.22916e-05,-3.22951e-05,-3.22126e-05
-3.40513e-05,-3.40362e-05,-3.40907e-05,-3.39954e-05,-3.3825e-05,-3.38147e-05,-3.3784e-05,-3.38217e-05,-3.36721e-05,-3.36644e-05,-3.34915e-05,-3.35837e-05,-3.35366e-05,-3.34307e-05,-3.35007e-05,-3.34213e-05,-3.34678e-05,-3.32487e-05,-3.32949e-05,-3.31625e-05,-3.32299e-05,-3.3096e-05,-3.30712e-05,-3.30821e-05,-3.30402e-05,-3.29785e-05,-3.28744e-05,-3.27945e-05,-3.30231e-05,-3.28336e-05,-3.2728e-05,-3.27977e-05,-3.26136e-05,-3.26165e-05,-3.26599e-05,-3.24772e-05,-3.26056e-05,-3.24453e-05,-3.23786e-05,-3.24294e-05,-3.23213e-05,-3.22836e-05,-3.22659e-05,-3.22494e-05,-3.21184e-05,-3.21734e-05,-3.21966e-05,-3.20753e-05,-3.21064e-05,-3.19668e-05
-3.38735e-05,-3.3817e-05,-3.39152e-05,-3.38085e-05,-3.37086e-05,-3.35887e-05,-3.36182e-05,-3.35788e-05,-3.34116e-05,-3.35414e-05,-3.33374e-05,-3.34287e-05,-3.33488e-05,-3.32149e-05,-3.32509e-05,-3.32021e-05,-3.32378e-05,-3.31e-05,-3.31328e-05,-3.30589e-05,-3.30407e-05,-3.30147e-05,-3.28612e-05,-3.2954e-05,-3.29106e-05,-3.26426e-05,-3.27808e-05,-3.26572e-05,-3.27131e-05,-3.2665e-05,-3.25157e-05,-3.25149e-05,-3.24897e-05,-3.24957e-05,-3.23439e-05,-3.22917e-05,-3.23576e-05,-3.22455e-05,-3.22693e-05,-3.22491e-05,-3.21477e-05,-3.20947e-05,-3.20807e-05,-3.20715e-05,-3.20002e-05,-3.18812e-05,-3.192e-05,-3.1902e-05,-3.19383e-05,-3.18121e-05
-3.37442e-05,-3.36241e-05,-3.36529e-05,-3.36469e-05,-3.3553e-05,-3.33801e-05,-3.35217e-05,-3.33422e-05,-3.33125e-05,-3.32483e-05,-3.32672e-05,-3.31801e-05,-3.30845e-05,-3.30774e-05,-3.30021e-05,-3.30628e-05,-3.305e-05,-3.28819e-05,-3.28366e-05,-3.27801e-05,-3.28426e-05,-3.27935e-05,-3.27267e-05,-3.27265e-05,-3.27508e-05,-3.24708e-05,-3.24822e-05,-3.2577e-05,-3.25596e-05,-3.24127e-05,-3.24261e-05,-3.23359e-05,-3.23773e-05,-3.22175e-05,-3.21059e-05,-3.2115e-05,-3.20659e-05,-3.20571e-05,-3.20181e-05,-3.20242e-05,-3.20042e-05,-3.18735e-05,-3.18643e-05,-3.18335e-05,-3.17565e-05,-3.18758e-05,-3.1751e-05,-3.17702e-05,-3.16572e-05,-3.16763e-05
-3.35458e-05,-3.34882e-05,-3.34988e-05,-3.33923e-05,-3.33812e-05,-3.32288e-05,-3.32532e-05,-3.323e-05,-3.3097e-05,-3.29952e-05,-3.30131e-05,-3.28938e-05,-3.29198e-05,-3.28647e-05,-3.28026e-05,-3.27549e-05,-3.27852e-05,-3.2727e-05,-3.26354e-05,-3.26348e-05,-3.26494e-05,-3.25666e-05,-3.23934e-05,-3.24922e-05,-3.23994e-05,-3.22819e-05,-3.22856e-05,-3.23013e-05,-3.23687e-05,-3.21546e-05,-3.22831e-05,-3.20767e-05,-3.21036e-05,-3.19886e-05,-3.1891e-05,-3.19475e-05,-3.18467e-05,-3.18642e-05,-3.18891e-05,-3.17527e-05,-3.17616e-05,-3.16269e-05,-3.16537e-05,-3.16646e-05,-3.16243e-05,-3.15918e-05,-3.15647e-05,-3.15604e-05,-3.15205e-05,-3.14251e-05
-3.33195e-05,-3.32533e-05,-3.32562e-05,-3.31703e-05,-3.31221e-05,-3.30676e-05,-3.30479e-05,-3.30057e-05,-3.28253e-05,-3.28362e-05,-3.28316e-05,-3.27272e-05,-3.27477e-05,-3.26633e-05,-3.26924e-05,-3.25517e-05,-3.24823e-05,-3.25043e-05,-3.2445e-05,-3.23768e-05,-3.2459e-05,-3.22909e-05,-3.22804e-05,-3.22465e-05,-3.2273e-05,-3.21043e-05,-3.21366e-05,-3.21104e-05,-3.20604e-05,-3.20117e-05,-3.1934e-05,-3.19466e-05,-3.18624e-05,-3.18482e-05,-3.17974e-05,-3.17466e-05,-3.16552e-05,-3.15737e-05,-3.16788e-05,-3.16291e-05,-3.16098e-05,-3.14268e-05,-3.14282e-05,-3.13404e-05,-3.1354e-05,-3.12584e-05,-3.1289e-05,-3.13486e-05,-3.13041e-05,-3.11763e-05
