-1.32818e-05,-1.31691e-05,-1.32233e-05,-1.32125e-05,-1.32259e-05,-1.31328e-05,-1.30165e-05,-1.30847e-05,-1.30171e-05,-1.28609e-05,-1.30102e-05,-1.28341e-05,-1.28784e-05,-1.28316e-05,-1.27126e-05,-1.27123e-05,-1.2661e-05,-1.27726e-05,-1.25956e-05,-1.2566e-05,-1.26008e-05,-1.24318e-05,-1.25646e-05,-1.24271e-05,-1.24322e-05,-1.24039e-05,-1.22773e-05,-1.23772e-05,-1.21803e-05,-1.22816e-05,-1.22185e-05,-1.22442e-05,-1.21646e-05,-1.21149e-05,-1.21061e-05,-1.20958e-05,-1.20308e-05,-1.19983e-05,-1.19524e-05,-1.20041e-05,-1.19031e-05,-1.1814e-05,-1.17892e-05,-1.17872e-05,-1.18169e-05,-1.17524e-05,-1.18255e-05,-1.16856e-05,-1.17687e-05,-1.16129e-05
-1.35506e-05,-1.3475e-05,-1.35304e-05,-1.3467e-05,-1.33737e-05,-1.33283e-05,-1.33644e-05,-1.33244e-05,-1.33242e-05,-1.32688e-05,-1.32437e-05,-1.31118e-05,-1.31218e-05,-1.30947e-05,-1.30488e-05,-1.3032e-05,-1.30368e-05,-1.30882e-05,-1.2879e-05,-1.28776e-05,-1.27866e-05,-1.28194e-05,-1.285e-05,-1.27376e-05,-1.27776e-05,-1.26317e-05,-1.26657e-05,-1.25647e-05,-1.25818e-05,-1.25596e-05,-1.24879e-05,-1.2482e-05,-1.24297e-05,-1.24286e-05,-1.23658e-05,-1.23872e-05,-1.2242e-05,-1.22757e-05,-1.22101e-05,-1.2283e-05,-1.21054e-05,-1.2102e-05,-1.2146e-05,-1.21254e-05,-1.21194e-05,-1.20156e-05,-1.21466e-05,-1.20589e-05,-1.19505e-05,-1.19753e-05
-1.38335e-05,-1.38204e-05,-1.38303e-05,-1.39128e-05,-1.37293e-05,-1.36888e-05,-1.36709e-05,-1.36344e-05,-1.35705e-05,-1.35331e-05,-1.35528e-05,-1.34575e-05,-1.34238e-05,-1.34047e-05,-1.33328e-05,-1.32706e-05,-1.33733e-05,-1.32869e-05,-1.32369e-05,-1.31716e-05,-1.31471e-05,-1.309e-05,-1.3104e-05,-1.30712e-05,-1.29534e-05,-1.29936e-05,-1.29922e-05,-1.294e-05,-1.2847e-05,-1.29346e-05,-1.2849e-05,-1.27811e-05,-1.27577e-05,-1.27348e-05,-1.271e-05,-1.26695e-05,-1.25651e-05,-1.26139e-05,-1.25829e-05,-1.25529e-05,-1.24091e-05,-1.23309e-05,-1.24422e-05,-1.23529e-05,-1.23809e-05,-1.22541e-05,-1.23386e-05,-1.22465e-05,-1.23127e-05,-1.22976e-05
-1.41557e-05,-1.40681e-05,-1.40313e-05,-1.40884e-05,-1.40276e-05,-1.39109e-05,-1.39737e-05,-1.38992e-05,-1.37842e-05,-1.38562e-05,-1.38559e-05,-1.37528e-05,-1.36658e-05,-1.36764e-05,-1.36513e-05,-1.36019e-05,-1.36601e-05,-1.35768e-05,-1.34969e-05,-1.35018e-05,-1.34624e-05,-1.34676e-05,-1.33885e-05,-1.33318e-05,-1.33232e-05,-1.32719e-05,-1.32553e-05,-1.32925e-05,-1.32671e-05,-1.30765e-05,-1.30279e-05,-1.30322e-05,-1.30325e-05,-1.30459e-05,-1.29418e-05,-1.3002e-05,-1.28733e-05,-1.29022e-05,-1.27949e-05,-1.28923e-05,-1.28018e-05,-1.26209e-05,-1.27473e-05,-1.26794e-05,-1.27636e-05,-1.26349e-05,-1.26868e-05,-1.26546e-05,-1.25758e-05,-1.25647e-05
-1.44348e-05,-1.44517e-05,-1.43543e-05,-1.44329e-05,-1.42534e-05,-1.42642e-05,-1.41875e-05,-1.42529e-05,-1.41019e-05,-1.40485e-05,-1.41741e-05,-1.40226e-05,-1.40017e-05,-1.39398e-05,-1.39407e-05,-1.38842e-05,-1.38611e-05,-1.38919e-05,-1.38488e-05,-1.3743e-05,-1.37298e-05,-1.36608e-05,-1.3642e-05,-1.35518e-05,-1.36021e-05,-1.36757e-05,-1.34657e-05,-1.35545e-05,-1.34186e-05,-1.34709e-05,-1.34749e-05,-1.34064e-05,-1.33025e-05,-1.32891e-05,-1.3296e-05,-1.32514e-05,-1.31952e-05,-1.31704e-05,-1.30778e-05,-1.31434e-05,-1.30399e-05,-1.29286e-05,-1.30698e-05,-1.3025e-05,-1.29551e-05,-1.28455e-05,-1.28598e-05,-1.29488e-05,-1.28775e-05,-1.28275e-05
-1.47504e-05,-1.46386e-05,-1.46412e-05,-1.46372e-05,-1.45359e-05,-1.44737e-05,-1.45003e-05,-1.44678e-05,-1.44555e-05,-1.4363e-05,-1.43588e-05,-1.43157e-05,-1.42849e-05,-1.4324e-05,-1.41996e-05,-1.42272e-05,-1.42626e-05,-1.41431e-05,-1.40806e-05,-1.40826e-05,-1.40221e-05,-1.40618e-05,-1.39397e-05,-1.38923e-05,-1.3924e-05,-1.38826e-05,-1.38027e-05,-1.3754e-05,-1.3811e-05,-1.36778e-05,-1.3706e-05,-1.36704e-05,-1.36641e-05,-1.3609e-05,-1.34818e-05,-1.34795e-05,-1.34198e-05,-1.35278e-05,-1.3406e-05,-1.35387e-05,-1.3301e-05,-1.33133e-05,-1.33053e-05,-1.32942e-05,-1.33301e-05,-1.31774e-05,-1.32331e-05,-1.32354e-05,-1.31212e-05,-1.31766e-05
-1.49625e-05,-1.49742e-05,-1.49717e-05,-1.49577e-05,-1.49006e-05,-1.48901e-05,-1.47535e-05,-1.48297e-05,-1.46604e-05,-1.46875e-05,-1.46539e-05,-1.46379e-05,-1.46014e-05,-1.4528e-05,-1.44947e-05,-1.44373e-05,-1.45244e-05,-1.44136e-05,-1.44131e-05,-1.43089e-05,-1.43289e-05,-1.42867e-05,-1.42742e-05,-1.41238e-05,-1.41098e-05,-1.41795e-05,-1.41081e-05,-1.40702e-05,-1.40491e-05,-1.40257e-05,-1.39227e-05,-1.39792e-05,-1.38996e-05,-1.38277e-05,-1.38565e-05,-1.38014e-05,-1.37141e-05,-1.3802e-05,-1.37502e-05,-1.37308e-05,-1.3583e-05,-1.35744e-05,-1.36475e-05,-1.35975e-05,-1.35328e-05,-1.34403e-05,-1.34834e-05,-1.3496e-05,-1.34646e-05,-1.33678e-05
-1.53059e-05,-1.51752e-05,-1.52474e-05,-1.5234e-05,-1.52e-05,-1.51258e-05,-1.51408e-05,-1.50845e-05,-1.50409e-05,-1.49067e-05,-1.49276e-05,-1.49062e-05,-1.48714e-05,-1.4816e-05,-1.46885e-05,-1.48009e-05,-1.4755e-05,-1.46428e-05,-1.46685e-05,-1.4658e-05,-1.4642e-05,-1.46041e-05,-1.44502e-05,-1.44934e-05,-1.44734e-05,-1.43969e-05,-1.43193e-05,-1.4375e-05,-1.44087e-05,-1.42683e-05,-1.42538e-05,-1.42087e-05,-1.42506e-05,-1.41593e-05,-1.4088e-05,-1.39881e-05,-1.39924e-05,-1.40934e-05,-1.39859e-05,-1.40076e-05,-1.39329e-05,-1.38187e-05,-1.38261e-05,-1.37728e-05,-1.39506e-05,-1.37685e-05,-1.37799e-05,-1.38425e-05,-1.37269e-05,-1.37194e-05
-1.55379e-05,-1.54315e-05,-1.55325e-05,-1.55046e-05,-1.54555e-05,-1.5349e-05,-1.52712e-05,-1.52854e-05,-1.53545e-05,-1.5298e-05,-1.52292e-05,-1.51736e-05,-1.50566e-05,-1.51046e-05,-1.5001e-05,-1.50261e-05,-1.50347e-05,-1.50843e-05,-1.49876e-05,-1.49266e-05,-1.48692e-05,-1.47587e-05,-1.48073e-05,-1.4728e-05,-1.46689e-05,-1.47637e-05,-1.46313e-05,-1.46016e-05,-1.46333e-05,-1.45423e-05,-1.45446e-05,-1.45383e-05,-1.43959e-05,-1.44281e-05,-1.43674e-05,-1.43094e-05,-1.43563e-05,-1.42912e-05,-1.42753e-05,-1.42271e-05,-1.41273e-05,-1.41078e-05,-1.41858e-05,-1.41641e-05,-1.4123e-05,-1.39968e-05,-1.40651e-05,-1.40673e-05,-1.39917e-05,-1.39444e-05
-1.58941e-05,-1.57623e-05,-1.57571e-05,-1.57195e-05,-1.57052e-05,-1.56946e-05,-1.56876e-05,-1.55469e-05,-1.55375e-05,-1.54661e-05,-1.5485e-05,-1.54202e-05,-1.53155e-05,-1.5348e-05,-1.52341e-05,-1.53366e-05,-1.5303e-05,-1.53209e-05,-1.51785e-05,-1.52137e-05,-1.51398e-05,-1.51141e-05,-1.5109e-05,-1.50291e-05,-1.49968e-05,-1.50217e-05,-1.48724e-05,-1.49621e-05,-1.49467e-05,-1.47903e-05,-1.48448e-05,-1.47986e-05,-1.48097e-05,-1.47084e-05,-1.46982e-05,-1.46234e-05,-1.45503e-05,-1.45595e-05,-1.45279e-05,-1.46666e-05,-1.45048e-05,-1.44306e-05,-1.44115e-05,-1.44024e-05,-1.44055e-05,-1.43016e-05,-1.42925e-05,-1.42717e-05,-1.42198e-05,-1.42426e-05
-1.61509e-05,-1.60371e-05,-1.60049e-05,-1.60914e-05,-1.60043e-05,-1.59058e-05,-1.59031e-05,-1.59002e-05,-1.57935e-05,-1.58274e-05,-1.57304e-05,-1.57341e-05,-1.55709e-05,-1.55906e-05,-1.55484e-05,-1.54919e-05,-1.55436e-05,-1.54859e-05,-1.55573e-05,-1.54297e-05,-1.53855e-05,-1.53341e-05,-1.5335e-05,-1.52697e-05,-1.52991e-05,-1.52406e-05,-1.52323e-05,-1.51793e-05,-1.51587e-05,-1.50643e-05,-1.49895e-05,-1.50304e-05,-1.50598e-05,-1.49427e-05,-1.50127e-05,-1.47764e-05,-1.48577e-05,-1.47656e-05,-1.48165e-05,-1.48034e-05,-1.47543e-05,-1.47275e-05,-1.47021e-05,-1.47563e-05,-1.46633e-05,-1.45668e-05,-1.46364e-05,-1.45668e-05,-1.45674e-05,-1.44301e-05
-1.64403e-05,-1.63328e-05,-1.62457e-05,-1.62966e-05,-1.62812e-05,-1.61413e-05,-1.62381e-05,-1.61525e-05,-1.61286e-05,-1.59602e-05,-1.60875e-05,-1.59062e-05,-1.58617e-05,-1.58897e-05,-1.57661e-05,-1.5797e-05,-1.58583e-05,-1.57927e-05,-1.57693e-05,-1.57368e-05,-1.5708e-05,-1.56158e-05,-1.55659e-05,-1.55705e-05,-1.55171e-05,-1.54786e-05,-1.54356e-05,-1.54983e-05,-1.53905e-05,-1.54105e-05,-1.5332e-05,-1.53631e-05,-1.52826e-05,-1.52932e-05,-1.52513e-05,-1.51288e-05,-1.51092e-05,-1.51537e-05,-1.51752e-05,-1.51227e-05,-1.50166e-05,-1.49786e-05,-1.49746e-05,-1.48536e-05,-1.48411e-05,-1.48322e-05,-1.48474e-05,-1.48497e-05,-1.4814e-05,-1.48026e-05
-1.65962e-05,-1.65802e-05,-1.66082e-05,-1.64612e-05,-1.64787e-05,-1.64755e-05,-1.64542e-05,-1.64042e-05,-1.6289e-05,-1.63121e-05,-1.63007e-05,-1.62359e-05,-1.61386e-05,-1.60361e-05,-1.61241e-05,-1.60304e-05,-1.59985e-05,-1.60145e-05,-1.60975e-05,-1.60117e-05,-1.58864e-05,-1.59072e-05,-1.58653e-05,-1.58131e-05,-1.57101e-05,-1.57983e-05,-1.57169e-05,-1.56816e-05,-1.57304e-05,-1.55857e-05,-1.55763e-05,-1.55623e-05,-1.55732e-05,-1.55544e-05,-1.54924e-05,-1.54305e-05,-1.54337e-05,-1.53906e-05,-1.53527e-05,-1.52837e-05,-1.52089e-05,-1.52278e-05,-1.53051e-05,-1.52974e-05,-1.51028e-05,-1.50788e-05,-1.51159e-05,-1.50888e-05,-1.50623e-05,-1.49966e-05
-1.68847e-05,-1.68551e-05,-1.67578e-05,-1.68194e-05,-1.6786e-05,-1.67178e-05,-1.67379e-05,-1.66209e-05,-1.66677e-05,-1.64479e-05,-1.65019e-05,-1.64331e-05,-1.63875e-05,-1.64023e-05,-1.63629e-05,-1.62801e-05,-1.63669e-05,-1.63024e-05,-1.6307e-05,-1.63039e-05,-1.61849e-05,-1.61632e-05,-1.60605e-05,-1.60717e-05,-1.6014e-05,-1.60591e-05,-1.59305e-05,-1.59564e-05,-1.59245e-05,-1.58797e-05,-1.59008e-05,-1.58201e-05,-1.58138e-05,-1.57219e-05,-1.5755e-05,-1.5642e-05,-1.56597e-05,-1.56052e-05,-1.56384e-05,-1.56265e-05,-1.56068e-05,-1.54986e-05,-1.54812e-05,-1.54498e-05,-1.5419e-05,-1.526e-05,-1.53574e-05,-1.53403e-05,-1.52889e-05,-1.53203e-05
-1.71653e-05,-1.70063e-05,-1.70486e-05,-1.71028e-05,-1.70004e-05,-1.69193e-05,-1.69377e-05,-1.68446e-05,-1.68706e-05,-1.68055e-05,-1.67211e-05,-1.67436e-05,-1.66261e-05,-1.66058e-05,-1.65821e-05,-1.65872e-05,-1.65967e-05,-1.64871e-05,-1.65559e-05,-1.64275e-05,-1.64004e-05,-1.6381e-05,-1.63519e-05,-1.62652e-05,-1.62758e-05,-1.63223e-05,-1.62364e-05,-1.61853e-05,-1.61925e-05,-1.6122e-05,-1.60178e-05,-1.60852e-05,-1.60518e-05,-1.60695e-05,-1.60127e-05,-1.58775e-05,-1.58812e-05,-1.5809e-05,-1.58102e-05,-1.57783e-05,-1.57358e-05,-1.57155e-05,-1.57406e-05,-1.57503e-05,-1.56961e-05,-1.55868e-05,-1.56573e-05,-1.56037e-05,-1.55554e-05,-1.54992e-05
-1.74961e-05,-1.73366e-05,-1.72817e-05,-1.72835e-05,-1.72695e-05,-1.72304e-05,-1.71922e-05,-1.70841e-05,-1.70921e-05,-1.69928e-05,-1.70875e-05,-1.69303e-05,-1.68852e-05,-1.69591e-05,-1.68721e-05,-1.68892e-05,-1.68924e-05,-1.68439e-05,-1.68019e-05,-1.6792e-05,-1.67646e-05,-1.66064e-05,-1.65574e-05,-1.6616e-05,-1.64858e-05,-1.65029e-05,-1.64042e-05,-1.64488e-05,-1.64077e-05,-1.63869e-05,-1.63352e-05,-1.63247e-05,-1.63073e-05,-1.6309e-05,-1.62904e-05,-1.62005e-05,-1.61206e-05,-1.61118e-05,-1.61499e-05,-1.60395e-05,-1.60012e-05,-1.59618e-05,-1.59795e-05,-1.60015e-05,-1.59253e-05,-1.58288e-05,-1.58406e-05,-1.59142e-05,-1.58229e-05,-1.58842e-05
-1.76419e-05,-1.75218e-05,-1.75686e-05,-1.75221e-05,-1.74536e-05,-1.74502e-05,-1.74745e-05,-1.7392e-05,-1.72876e-05,-1.73298e-05,-1.73036e-05,-1.72148e-05,-1.71923e-05,-1.7063e-05,-1.70856e-05,-1.70676e-05,-1.7107e-05,-1.70242e-05,-1.70134e-05,-1.70032e-05,-1.69004e-05,-1.68619e-05,-1.68733e-05,-1.6842e-05,-1.68606e-05,-1.67042e-05,-1.67538e-05,-1.66691e-05,-1.66771e-05,-1.66061e-05,-1.65564e-05,-1.65838e-05,-1.65179e-05,-1.65613e-05,-1.65042e-05,-1.63272e-05,-1.63561e-05,-1.6327e-05,-1.63839e-05,-1.62929e-05,-1.62598e-05,-1.61859e-05,-1.63226e-05,-1.61702e-05,-1.61702e-05,-1.61354e-05,-1.61157e-05,-1.61879e-05,-1.60375e-05,-1.60763e-05
-1.7818e-05,-1.77818e-05,-1.78063e-05,-1.77787e-05,-1.77204e-05,-1.77456e-05,-1.76086e-05,-1.76203e-05,-1.76235e-05,-1.7454e-05,-1.75659e-05,-1.74292e-05,-1.73733e-05,-1.72682e-05,-1.7325e-05,-1.73167e-05,-1.7369e-05,-1.73904e-05,-1.72626e-05,-1.72052e-05,-1.71502e-05,-1.71125e-05,-1.69909e-05,-1.70526e-05,-1.70172e-05,-1.69933e-05,-1.69465e-05,-1.69679e-05,-1.69049e-05,-1.6914e-05,-1.68235e-05,-1.68572e-05,-1.68201e-05,-1.66894e-05,-1.67728e-05,-1.66112e-05,-1.6567e-05,-1.65539e-05,-1.66705e-05,-1.65871e-05,-1.65055e-05,-1.64296e-05,-1.64881e-05,-1.63637e-05,-1.64034e-05,-1.63183e-05,-1.63126e-05,-1.6374e-05,-1.62735e-05,-1.63012e-05
-1.81077e-05,-1.79228e-05,-1.81223e-05,-1.8041e-05,-1.79182e-05,-1.78615e-05,-1.79089e-05,-1.78969e-05,-1.78975e-05,-1.78219e-05,-1.77782e-05,-1.77831e-05,-1.7601e-05,-1.74854e-05,-1.75936e-05,-1.76352e-05,-1.76336e-05,-1.75654e-05,-1.75503e-05,-1.7435e-05,-1.73922e-05,-1.73765e-05,-1.74153e-05,-1.73383e-05,-1.72978e-05,-1.72519e-05,-1.72447e-05,-1.71551e-05,-1.72602e-05,-1.70587e-05,-1.71067e-05,-1.70778e-05,-1.69974e-05,-1.70262e-05,-1.69694e-05,-1.68635e-05,-1.68972e-05,-1.68148e-05,-1.68551e-05,-1.68063e-05,-1.67535e-05,-1.67142e-05,-1.67633e-05,-1.66925e-05,-1.666e-05,-1.65835e-05,-1.66092e-05,-1.66385e-05,-1.64796e-05,-1.65504e-05
-1.84516e-05,-1.82984e-05,-1.83754e-05,-1.82701e-05,-1.82624e-05,-1.818e-05,-1.81035e-05,-1.81292e-05,-1.80311e-05,-1.79591e-05,-1.80376e-05,-1.7946e-05,-1.79058e-05,-1.7843e-05,-1.78516e-05,-1.78151e-05,-1.78065e-05,-1.78106e-05,-1.78043e-05,-1.77409e-05,-1.76939e-05,-1.75334e-05,-1.75121e-05,-1.75749e-05,-1.75321e-05,-1.75164e-05,-1.74616e-05,-1.75136e-05,-1.74939e-05,-1.74138e-05,-1.73687e-05,-1.73019e-05,-1.72899e-05,-1.72146e-05,-1.72348e-05,-1.71224e-05,-1.7129e-05,-1.70845e-05,-1.71151e-05,-1.70332e-05,-1.69471e-05,-1.69137e-05,-1.69685e-05,-1.68834e-05,-1.68934e-05,-1.68086e-05,-1.68223e-05,-1.6856e-05,-1.68395e-05,-1.6737e-05
-1.862e-05,-1.84936e-05,-1.86348e-05,-1.85199e-05,-1.83977e-05,-1.83315e-05,-1.83912e-05,-1.82888e-05,-1.82542e-05,-1.82057e-05,-1.82163e-05,-1.82331e-05,-1.80848e-05,-1.80905e-05,-1.80962e-05,-1.81059e-05,-1.80979e-05,-1.80663e-05,-1.79658e-05,-1.79818e-05,-1.78916e-05,-1.78697e-05,-1.78106e-05,-1.78372e-05,-1.78709e-05,-1.77299e-05,-1.76768e-05,-1.76209e-05,-1.772e-05,-1.7603e-05,-1.75836e-05,-1.74814e-05,-1.75351e-05,-1.74977e-05,-1.74072e-05,-1.72765e-05,-1.73353e-05,-1.73077e-05,-1.7374e-05,-1.7251e-05,-1.72653e-05,-1.71825e-05,-1.72407e-05,-1.72328e-05,-1.71083e-05,-1.71106e-05,-1.71497e-05,-1.71546e-05,-1.69793e-05,-1.69768e-05
